10/09/21 11:52:32,4417.0,24.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:33,4837.0,24.0,31.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:34,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:35,4837.0,24.0,34.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:52:36,4837.0,24.0,34.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:52:37,4837.0,27.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:38,4837.0,24.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:39,4837.0,24.0,31.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:40,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:41,4837.0,27.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:42,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:43,4837.0,24.0,37.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:44,4837.0,27.0,37.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:52:45,4837.0,27.0,31.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:46,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:47,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:48,4837.0,24.0,37.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:52:49,4835.0,27.0,34.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:52:50,4837.0,24.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:51,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:52,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:53,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:54,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:55,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:56,4837.0,24.0,37.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:52:57,4837.0,24.0,37.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:52:58,4837.0,31.0,34.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:52:59,4837.0,27.0,37.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:00,4835.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:01,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:02,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:03,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:04,4837.0,24.0,37.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:05,4835.0,24.0,37.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:06,4835.0,27.0,34.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:53:07,4835.0,27.0,34.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:53:08,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:09,4835.0,27.0,37.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:10,4835.0,27.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:11,4835.0,24.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:12,4835.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:13,4837.0,24.0,34.0,3441.0,6.0,3441.0,65482.0
10/09/21 11:53:14,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:15,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:16,4835.0,24.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:18,4835.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:19,4835.0,27.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:20,4835.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:21,4837.0,31.0,37.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:22,4835.0,27.0,37.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:23,4835.0,27.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:24,4837.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:26,4835.0,24.0,34.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:27,4835.0,27.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:28,4835.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
10/09/21 11:53:30,4835.0,27.0,37.0,3441.0,3.0,3441.0,65485.0
10/09/21 11:53:31,4837.0,24.0,34.0,3441.0,3.0,3441.0,65482.0
